product_id,category,cost_price,competitor_price,demand,inventory,season,traffic,optimal_price
1142,Sports,87.8,105.33,51,167,Festive,3615,109.92
1759,Electronics,12.15,15.89,986,520,Festive,4944,32.96
1055,Clothing,27.11,39.04,227,68,Holiday,2108,44.05
1060,Sports,384.07,466.79,854,457,Festive,527,497.84
1067,Home,22.43,24.66,495,612,Normal,2326,30.38
1078,Clothing,403.44,440.6,813,120,Holiday,762,538.54
1326,Sports,95.03,125.21,47,22,Holiday,610,134.71
1366,Clothing,443.99,595.9,743,463,Normal,629,532.49
1707,Clothing,370.31,437.12,586,361,Normal,1237,413.63
1957,Electronics,120.76,151.38,236,933,Holiday,2103,166.32
1706,Home,19.41,29.52,353,572,Normal,2613,28.66
1534,Toys,365.13,493.37,136,189,Holiday,2710,522.31
1525,Toys,47.28,63.67,538,96,Normal,404,65.76
1389,Sports,455.73,609.01,832,460,Holiday,755,660.64
1288,Clothing,64.52,93.93,929,999,Festive,3072,102.49
1520,Beauty,438.99,494.46,621,101,Holiday,1909,588.39
1651,Home,274.97,303.29,794,263,Normal,1770,303.7
1753,Clothing,240.49,333.14,643,923,Holiday,452,355.18
1252,Beauty,373.38,595.9,803,186,Normal,4075,499.77
1738,Electronics,303.26,341.57,300,905,Festive,3854,369.38
1884,Sports,291.51,375.65,184,100,Normal,3342,336.76
1094,Home,379.21,485.38,208,989,Holiday,1233,526.31
1690,Home,413.9,483.25,841,909,Normal,4577,460.85
1002,Sports,31.23,35.8,152,903,Festive,1532,36.72
1695,Clothing,256.05,374.82,628,931,Normal,1730,323.34
1045,Sports,410.43,649.23,389,220,Festive,223,598.07
1803,Sports,382.98,564.58,880,32,Festive,1971,548.67
1652,Home,34.97,42.36,571,835,Normal,3881,45.91
1524,Clothing,247.04,366.0,673,960,Festive,4927,352.24
1697,Sports,347.9,384.6,417,615,Normal,52,371.52
1481,Toys,368.43,520.13,450,127,Normal,2318,452.64
1596,Toys,43.97,64.59,262,544,Holiday,1051,67.79
1417,Clothing,435.94,468.98,626,930,Festive,3303,525.72
1042,Electronics,124.41,191.48,139,832,Holiday,3291,187.67
1895,Toys,101.55,140.47,912,934,Festive,1970,149.81
1667,Home,41.66,45.42,624,727,Festive,93,58.63
1695,Home,279.36,351.06,817,614,Holiday,1426,398.32
1558,Electronics,181.7,270.45,910,882,Normal,4465,239.86
1930,Sports,463.31,695.66,995,799,Holiday,2917,711.22
1205,Electronics,55.56,76.35,914,372,Normal,3017,82.38
1721,Electronics,448.96,596.84,990,0,Festive,1206,610.04
1274,Home,266.7,412.76,99,784,Holiday,2477,404.46
1594,Beauty,258.39,373.31,913,494,Normal,268,331.64
1096,Home,223.41,257.72,44,672,Festive,1693,271.6
1178,Electronics,482.02,659.43,542,706,Festive,74,650.34
1866,Home,449.64,496.38,630,322,Festive,2638,551.45
1147,Beauty,486.13,540.88,499,57,Festive,2139,596.12
1796,Electronics,417.77,547.75,697,581,Holiday,178,598.24
1383,Home,164.33,247.57,885,430,Holiday,1182,262.58
1071,Sports,308.99,349.71,868,624,Normal,1281,343.59
1216,Electronics,213.47,264.55,29,888,Holiday,625,288.52
1720,Beauty,233.0,320.2,321,248,Festive,1037,316.73
1832,Home,270.74,365.47,708,725,Festive,3295,369.25
1805,Electronics,249.66,317.4,548,682,Holiday,2917,353.49
1432,Home,296.77,368.3,935,732,Normal,3910,347.57
1635,Toys,64.99,102.71,733,617,Festive,4459,105.17
1500,Clothing,492.32,537.04,71,661,Festive,2503,586.64
1861,Toys,441.27,625.56,433,6,Festive,504,608.24
1667,Electronics,327.86,488.16,288,199,Festive,1355,461.95
1032,Electronics,85.04,93.9,379,583,Festive,4413,106.89
1780,Clothing,178.4,205.82,274,43,Holiday,2786,241.97
1215,Home,308.09,480.18,361,873,Normal,1534,396.99
1939,Sports,143.13,209.31,225,932,Holiday,3429,211.84
1100,Sports,321.99,446.46,858,444,Festive,4381,447.46
1469,Sports,409.95,482.75,784,692,Holiday,3243,561.06
1179,Toys,228.39,259.73,832,71,Normal,614,260.34
1638,Clothing,154.05,234.85,251,453,Normal,2090,197.2
1332,Toys,291.34,396.29,519,38,Festive,3198,397.71
1487,Beauty,353.37,545.02,62,604,Holiday,3907,535.76
1459,Electronics,116.2,155.91,119,415,Normal,3490,136.36
1376,Toys,145.3,180.57,634,235,Normal,1641,174.44
1680,Beauty,315.67,421.11,538,785,Festive,2085,422.58
1816,Toys,38.42,49.79,135,289,Normal,341,45.36
1877,Electronics,69.52,97.07,212,327,Normal,2268,85.9
1134,Toys,455.79,533.14,149,997,Normal,4241,492.46
1803,Toys,430.85,534.3,785,966,Holiday,874,601.16
1604,Beauty,55.05,76.78,557,277,Festive,1959,83.93
1732,Beauty,449.41,579.28,699,562,Normal,1621,525.52
1409,Clothing,340.05,471.65,45,324,Festive,1419,456.14
1154,Clothing,440.3,597.22,253,774,Festive,710,585.99
1279,Beauty,396.48,593.63,512,400,Holiday,1734,602.42
1478,Electronics,83.17,99.73,897,785,Festive,2443,117.94
1198,Home,433.22,628.68,403,641,Holiday,2376,644.11
1848,Beauty,489.04,580.06,510,592,Festive,3245,615.15
1752,Clothing,440.77,509.66,878,977,Holiday,1002,598.08
1416,Electronics,104.43,138.4,358,680,Festive,3630,140.84
1097,Home,30.82,41.77,363,103,Festive,4076,47.66
1249,Beauty,410.8,516.96,815,81,Normal,4682,479.78
1913,Toys,383.86,551.02,981,368,Holiday,95,581.18
1104,Toys,498.55,788.68,208,966,Normal,1928,642.94
1772,Clothing,463.48,552.38,250,327,Normal,1073,511.3
1640,Sports,103.75,109.3,732,461,Holiday,3633,144.8
1326,Electronics,86.9,119.66,975,307,Normal,435,121.24
1889,Home,224.62,257.96,9,704,Holiday,69,294.1
1481,Clothing,328.86,414.18,38,631,Holiday,4455,451.34
1770,Sports,181.58,232.31,542,183,Festive,2160,244.11
1803,Beauty,224.09,305.43,759,796,Holiday,2885,331.98
1930,Electronics,249.39,299.8,783,766,Festive,2263,323.83
1946,Home,199.59,222.17,424,767,Festive,3597,245.46
1376,Clothing,24.92,27.21,628,323,Festive,4435,40.75
1651,Toys,187.11,226.59,231,211,Holiday,3059,257.19
1014,Beauty,107.19,142.07,500,841,Holiday,3395,157.22
1899,Clothing,57.45,78.86,753,300,Holiday,1073,96.08
1695,Sports,145.27,225.5,415,283,Festive,4869,214.06
1480,Toys,197.48,249.92,785,786,Normal,727,235.47
1015,Beauty,19.93,28.27,335,782,Festive,3595,29.88
1732,Clothing,467.47,642.91,95,862,Normal,2646,552.78
1901,Electronics,44.23,47.36,985,744,Festive,2672,68.41
1574,Electronics,128.14,194.59,436,469,Holiday,1137,199.77
1752,Home,350.0,458.91,613,33,Holiday,1190,504.05
1484,Electronics,491.27,639.44,430,512,Festive,3342,645.09
1278,Electronics,440.99,498.92,998,863,Festive,4395,551.75
1332,Home,62.34,83.57,47,13,Holiday,812,89.42
1939,Beauty,148.85,171.64,917,910,Festive,378,196.36
1256,Toys,40.91,64.22,476,407,Normal,1345,60.05
1184,Clothing,314.36,438.65,750,505,Festive,3488,436.13
1587,Beauty,406.43,498.1,406,740,Holiday,741,558.29
1026,Clothing,129.47,182.54,430,577,Festive,2985,181.14
1024,Electronics,168.71,208.48,635,831,Festive,1887,222.45
1853,Sports,370.03,492.02,545,880,Normal,3977,437.52
1061,Home,167.5,190.78,662,43,Festive,1822,217.29
1993,Toys,161.64,228.62,166,54,Holiday,4095,238.59
1657,Beauty,328.3,509.62,181,382,Festive,1725,469.91
1232,Clothing,38.03,57.37,965,917,Holiday,306,71.92
1463,Sports,395.26,434.78,336,5,Festive,4926,481.0
1348,Clothing,62.93,93.21,399,195,Normal,3768,85.08
1285,Home,49.1,57.7,490,428,Holiday,2345,73.33
1413,Beauty,273.67,435.3,871,502,Holiday,3520,437.81
1595,Toys,391.33,470.59,586,68,Holiday,2619,540.17
1686,Home,232.72,318.82,362,776,Normal,1604,279.13
1405,Toys,61.78,73.76,361,410,Holiday,3966,88.38
1380,Beauty,244.18,278.03,649,107,Holiday,3439,334.6
1169,Home,472.91,536.42,799,320,Normal,4360,519.04
1289,Beauty,301.54,418.21,294,316,Normal,2450,364.18
1958,Electronics,254.64,349.86,908,642,Festive,4464,355.4
1515,Beauty,79.05,96.82,833,270,Holiday,3515,123.01
1286,Electronics,60.56,65.16,812,174,Festive,4806,87.31
1306,Sports,387.2,552.61,630,369,Normal,926,480.66
1561,Beauty,410.71,607.11,329,610,Normal,2847,512.44
1781,Clothing,47.71,64.03,246,1,Festive,3903,67.94
1007,Beauty,454.87,531.89,290,798,Festive,4232,563.42
1356,Beauty,279.06,397.82,284,936,Festive,2715,381.3
1580,Sports,266.35,324.8,571,819,Normal,588,302.9
1903,Clothing,342.71,526.55,320,134,Holiday,4434,526.04
1138,Electronics,188.0,288.01,371,810,Holiday,4993,288.38
1510,Toys,393.47,472.52,739,385,Festive,3879,504.87
1247,Beauty,438.86,569.86,211,701,Festive,2254,570.9
1540,Beauty,160.79,224.43,342,181,Holiday,1712,238.74
1182,Clothing,218.75,333.74,273,85,Normal,473,281.28
1724,Sports,79.82,124.06,161,403,Festive,3772,115.12
1422,Clothing,395.68,616.45,896,239,Holiday,3934,621.71
1396,Toys,157.35,194.03,314,758,Holiday,3975,217.52
1831,Clothing,254.88,279.68,89,111,Festive,572,306.74
1304,Home,35.34,38.23,227,335,Festive,412,44.95
1018,Electronics,254.83,295.95,2,278,Normal,2402,274.04
1382,Sports,26.86,40.53,167,904,Normal,1702,32.51
1962,Beauty,121.62,132.3,535,130,Holiday,3723,167.42
1225,Sports,40.43,55.95,580,532,Holiday,2739,67.24
1229,Toys,29.49,41.85,33,528,Normal,1934,33.69
1850,Toys,90.23,113.37,384,356,Holiday,4423,130.26
1607,Sports,200.88,318.48,42,769,Holiday,4282,306.89
1494,Toys,157.87,185.84,9,405,Holiday,2003,209.48
1483,Clothing,135.05,178.31,829,345,Holiday,2463,205.3
1626,Beauty,159.48,180.36,586,351,Normal,2024,179.89
1358,Beauty,19.57,24.65,388,432,Holiday,3400,32.6
1691,Home,436.31,529.21,623,38,Holiday,4717,604.11
1372,Beauty,492.87,742.43,240,944,Normal,176,617.73
1077,Home,32.44,50.42,491,248,Holiday,3535,58.12
1326,Toys,309.15,440.22,770,517,Normal,1622,387.5
1275,Toys,453.02,545.14,640,161,Normal,187,511.08
1351,Clothing,345.09,528.02,35,466,Festive,2649,486.69
1877,Electronics,83.69,97.29,93,831,Festive,1252,100.75
1181,Toys,386.0,510.3,444,349,Holiday,1562,551.78
1504,Sports,463.9,648.97,46,888,Normal,2204,552.91
1606,Sports,230.81,337.84,481,898,Normal,1087,289.46
1597,Beauty,352.69,542.78,366,327,Festive,1576,506.32
1388,Beauty,312.53,438.76,778,378,Holiday,2862,467.45
1606,Sports,386.42,589.2,323,705,Holiday,1521,587.35
1334,Electronics,124.05,146.5,555,757,Normal,919,142.59
1445,Electronics,227.56,301.21,188,951,Festive,1521,297.52
1508,Electronics,106.46,159.93,957,720,Normal,3773,148.73
1656,Beauty,278.76,395.2,289,411,Festive,281,382.52
1247,Toys,97.18,102.63,718,39,Normal,4945,114.07
1692,Beauty,474.24,615.1,638,242,Holiday,1124,674.78
1292,Toys,326.31,384.27,472,931,Holiday,4739,441.65
1530,Electronics,447.05,703.71,158,223,Normal,2645,577.42
1137,Sports,262.57,297.28,234,240,Normal,3471,283.4
1555,Home,442.91,605.1,957,989,Holiday,687,648.93
1737,Sports,39.39,52.99,310,892,Holiday,4323,57.78
1944,Toys,424.27,653.31,172,698,Normal,3449,538.74
1344,Home,292.53,390.76,983,927,Holiday,1350,429.8
1036,Toys,221.59,338.4,227,820,Festive,3398,313.67
1313,Electronics,452.14,545.78,901,330,Normal,1930,515.33
1219,Beauty,163.29,188.05,684,523,Normal,3616,186.74
1639,Electronics,28.67,35.66,852,209,Festive,719,52.46
1142,Clothing,125.13,133.07,583,930,Holiday,1467,167.39
1403,Beauty,105.52,129.01,785,737,Festive,606,145.11
1694,Home,45.07,52.81,96,434,Festive,4191,55.45
1908,Beauty,159.18,220.49,170,379,Festive,3373,215.22
1403,Electronics,442.4,528.97,944,843,Festive,2615,566.71
1554,Home,454.95,688.68,424,153,Festive,4922,647.77
1478,Clothing,469.1,686.46,623,466,Holiday,3070,705.18
1721,Sports,445.62,691.96,167,437,Festive,4315,636.79
1936,Clothing,385.56,502.23,305,931,Festive,1403,503.17
1559,Sports,274.02,346.96,750,459,Holiday,4083,391.7
1823,Beauty,282.39,368.01,930,926,Festive,3748,381.53
1219,Electronics,221.07,294.07,148,93,Festive,724,293.23
1366,Electronics,423.12,525.66,237,583,Normal,3344,476.22
1195,Sports,380.93,464.77,74,506,Normal,3919,421.8
1983,Electronics,154.17,230.14,787,196,Holiday,4994,245.46
1683,Beauty,451.31,710.86,662,147,Normal,875,593.59
1748,Clothing,288.66,459.75,707,693,Normal,1057,384.88
1968,Beauty,217.39,312.89,729,756,Holiday,4414,330.29
1686,Beauty,319.53,492.31,58,364,Normal,4990,405.26
1945,Clothing,258.6,400.1,749,982,Normal,1913,339.42
1031,Toys,468.52,706.08,46,832,Festive,2854,654.34
1735,Home,104.13,162.82,529,660,Normal,2702,140.76
1053,Home,47.85,71.12,38,167,Holiday,3861,71.37
1422,Sports,40.98,53.95,889,993,Normal,2439,60.28
1980,Sports,136.35,191.72,174,821,Festive,1912,183.86
1697,Home,499.81,554.32,273,924,Festive,3510,602.88
1233,Toys,381.05,406.77,547,912,Normal,2153,400.29
1828,Home,270.1,295.53,746,338,Festive,837,336.56
1742,Beauty,86.8,130.71,635,670,Normal,3030,118.1
1109,Electronics,82.88,108.16,684,360,Holiday,2430,128.12
1986,Sports,216.11,318.62,717,693,Normal,4826,278.24
1878,Electronics,152.22,208.94,39,849,Holiday,4856,215.17
1099,Clothing,299.47,424.2,118,251,Festive,484,407.86
1711,Home,203.71,226.03,276,373,Holiday,2502,269.45
1210,Beauty,370.01,585.66,294,38,Festive,743,539.03
1732,Clothing,318.43,402.93,212,44,Festive,4287,412.46
1402,Sports,254.1,315.34,763,158,Normal,780,299.19
1836,Beauty,334.27,486.33,982,653,Holiday,714,510.24
1149,Clothing,132.68,199.62,203,83,Holiday,1808,202.97
1674,Clothing,484.38,554.65,496,623,Holiday,4008,647.42
1393,Electronics,373.93,541.87,77,909,Holiday,849,548.38
1654,Home,253.31,287.25,656,341,Festive,1319,319.69
1257,Toys,106.08,158.51,191,873,Festive,1551,147.66
1244,Beauty,13.21,17.41,246,604,Holiday,970,20.51
1149,Beauty,19.69,27.29,962,305,Holiday,3261,46.13
1623,Toys,134.3,181.75,610,592,Holiday,302,200.84
1098,Beauty,274.34,327.93,272,986,Holiday,2331,370.23
1102,Clothing,123.33,139.7,17,714,Holiday,808,159.12
1722,Toys,257.43,374.46,308,545,Festive,347,357.99
1011,Home,164.91,181.36,488,892,Festive,539,203.17
1892,Beauty,186.1,260.83,452,121,Festive,4473,259.82
1225,Clothing,421.82,566.45,11,540,Holiday,619,597.11
1957,Home,96.52,131.71,324,201,Holiday,2100,143.72
1812,Clothing,462.34,696.94,411,900,Normal,3833,583.36
1441,Beauty,384.82,509.62,519,222,Festive,2403,514.21
1147,Electronics,383.92,555.11,8,431,Normal,1561,467.52
1178,Toys,453.17,665.05,699,189,Normal,1580,572.14
1006,Toys,423.89,667.14,847,841,Normal,3133,558.25
1151,Beauty,40.65,58.0,631,26,Festive,1343,67.91
1834,Sports,456.24,531.8,691,669,Holiday,2856,618.55
1581,Sports,316.56,455.4,953,423,Holiday,2637,482.06
1352,Electronics,227.8,258.91,311,47,Festive,2778,283.51
1564,Beauty,19.03,23.82,487,17,Holiday,3192,35.84
1673,Beauty,440.02,555.82,34,760,Festive,2975,560.8
1416,Home,412.56,537.92,867,418,Holiday,3977,593.63
1604,Sports,288.24,440.47,562,308,Normal,4951,374.06
1662,Electronics,73.59,100.49,549,244,Festive,182,107.84
1569,Home,265.08,315.48,124,426,Festive,3275,330.39
1195,Clothing,203.33,316.09,880,324,Normal,618,275.69
1324,Clothing,286.43,363.87,202,877,Holiday,1145,396.41
1481,Home,84.05,119.53,401,712,Holiday,289,127.26
1207,Electronics,250.16,350.58,36,874,Normal,4429,296.72
1935,Home,366.22,423.95,949,693,Holiday,4489,502.16
1302,Electronics,236.17,297.9,727,958,Holiday,3838,335.83
1298,Beauty,397.73,522.75,284,16,Festive,1247,525.5
1956,Clothing,165.5,257.08,910,761,Festive,3403,250.51
1425,Toys,50.08,66.45,487,680,Festive,4432,72.12
1061,Clothing,275.41,357.67,904,933,Normal,2794,329.96
1194,Home,468.64,592.76,445,240,Normal,911,538.4
1566,Sports,306.27,364.67,679,39,Festive,1101,394.8
1362,Home,231.24,339.3,241,610,Normal,408,287.04
1560,Beauty,209.27,235.85,285,593,Festive,361,256.69
1617,Home,386.54,542.01,979,306,Holiday,1824,578.96
1944,Toys,311.26,445.92,551,109,Festive,1233,435.75
1077,Electronics,375.31,593.36,55,221,Normal,526,484.33
1886,Toys,60.18,74.53,222,941,Festive,939,76.12
1928,Beauty,424.77,468.46,916,322,Holiday,3943,569.52
1283,Toys,474.27,552.86,157,53,Holiday,2106,635.01
1056,Clothing,199.31,226.91,372,541,Normal,2118,217.84
1680,Electronics,276.38,335.79,378,301,Festive,3212,353.6
1375,Home,36.99,42.0,419,456,Normal,3152,45.6
1375,Sports,482.47,585.79,455,81,Festive,2885,615.2
1718,Toys,345.14,400.71,380,481,Holiday,2426,464.4
1771,Sports,29.25,38.39,426,574,Holiday,3488,46.78
1787,Electronics,169.73,186.3,818,104,Normal,3795,193.86
1372,Home,213.91,323.45,745,615,Normal,2691,280.5
1856,Sports,212.09,245.24,982,225,Festive,3761,278.99
1674,Toys,99.51,114.07,409,427,Holiday,402,137.71
1243,Electronics,433.13,547.38,66,388,Holiday,1920,597.92
1761,Toys,13.25,17.5,175,928,Normal,813,14.24
1820,Sports,10.29,13.25,648,595,Holiday,190,24.33
1038,Electronics,394.19,539.16,272,883,Holiday,2414,566.25
1308,Electronics,38.18,43.92,826,795,Normal,937,53.59
1632,Home,470.78,530.48,195,69,Festive,500,574.8
1085,Sports,487.88,564.43,477,901,Holiday,703,653.16
1098,Toys,87.61,92.46,318,531,Holiday,3530,115.64
1373,Toys,480.33,723.12,453,496,Normal,2605,608.3
1757,Electronics,402.31,594.85,902,992,Holiday,1746,612.24
1494,Clothing,313.9,488.43,512,492,Festive,2597,456.03
1859,Electronics,14.79,20.64,660,282,Normal,4397,29.5
1905,Electronics,407.84,453.21,191,817,Festive,4912,491.44
1207,Beauty,207.7,228.5,143,798,Festive,2905,248.12
1624,Electronics,400.28,438.74,941,242,Festive,3662,497.16
1982,Toys,483.4,512.78,533,200,Holiday,3010,628.6
1082,Home,127.39,174.44,375,219,Normal,1550,157.32
1576,Home,350.61,373.67,691,278,Holiday,3595,462.22
1000,Electronics,299.64,318.94,420,341,Normal,4775,315.98
1436,Home,442.1,705.33,9,259,Festive,2162,638.92
1685,Toys,266.0,311.01,537,8,Festive,446,339.1
1249,Toys,240.74,305.32,402,374,Normal,4765,279.2
1409,Electronics,125.56,167.78,416,982,Festive,3887,168.91
1737,Home,292.28,411.66,523,105,Normal,456,361.9
1385,Clothing,448.68,483.03,597,586,Normal,2564,474.86
1795,Toys,390.53,413.86,611,470,Festive,2364,470.64
1083,Electronics,255.84,311.59,83,29,Holiday,810,349.19
1489,Electronics,252.45,294.39,454,651,Holiday,913,342.36
1238,Clothing,23.05,31.05,499,797,Normal,694,33.04
1922,Home,385.65,417.75,617,344,Festive,682,470.17
1539,Home,427.98,673.72,603,342,Holiday,2063,668.2
1379,Sports,223.9,339.59,380,701,Normal,4622,285.84
1798,Clothing,470.54,515.61,503,246,Normal,3067,501.9
1942,Toys,291.87,311.51,821,125,Normal,4526,317.48
1390,Clothing,122.71,162.71,977,509,Holiday,3408,190.38
1327,Beauty,196.73,211.55,691,337,Normal,4018,216.27
1479,Home,377.82,407.64,720,210,Holiday,3555,500.53
1970,Electronics,128.95,205.74,450,965,Normal,680,171.52
1303,Clothing,290.65,461.94,912,794,Holiday,3918,463.23
1281,Beauty,107.59,132.21,698,208,Festive,811,148.96
1694,Home,290.72,305.48,781,562,Holiday,3671,383.59
1344,Electronics,116.29,180.72,853,613,Normal,3918,162.5
1134,Beauty,210.48,237.38,956,881,Holiday,192,291.26
1467,Clothing,200.45,277.19,753,429,Normal,3526,251.74
1360,Electronics,91.69,128.99,772,85,Holiday,756,148.28
1568,Electronics,215.6,292.06,627,775,Normal,2428,262.5
1114,Sports,37.06,55.19,470,573,Festive,2859,58.22
1185,Beauty,493.95,547.6,370,495,Holiday,2581,649.19
1477,Electronics,135.45,176.01,489,696,Holiday,1432,195.89
1887,Clothing,362.47,431.71,369,250,Festive,1876,457.59
1000,Electronics,358.95,497.78,940,951,Festive,125,496.25
1849,Sports,348.45,537.19,287,0,Festive,193,500.83
1967,Sports,453.36,636.96,559,552,Holiday,907,666.92
1540,Electronics,60.41,68.95,980,369,Festive,3503,91.5
1743,Home,33.73,46.37,990,980,Festive,1251,60.01
1661,Electronics,30.99,41.81,336,915,Holiday,3641,46.29
1991,Sports,247.62,372.12,414,525,Normal,1113,315.52
1423,Sports,458.07,673.42,108,864,Normal,2766,563.58
1701,Clothing,285.86,333.81,442,907,Normal,1182,314.14
1269,Clothing,188.13,199.62,48,49,Normal,1738,194.59
1759,Home,239.14,364.12,174,649,Festive,533,337.74
1897,Clothing,129.99,140.26,909,401,Normal,2377,151.3
1418,Toys,367.77,568.76,521,11,Normal,4077,478.63
1326,Toys,390.53,505.38,931,12,Normal,1106,466.52
1194,Electronics,132.27,199.92,451,88,Normal,649,174.68
1892,Electronics,393.99,566.4,61,309,Festive,3778,538.97
1254,Toys,126.53,169.52,413,233,Normal,909,155.12
1078,Sports,197.21,280.37,324,179,Normal,1880,244.38
1874,Electronics,34.86,53.67,379,339,Normal,2945,50.15
1097,Sports,75.24,117.71,829,27,Festive,1049,124.21
1149,Electronics,158.7,194.39,876,661,Normal,3773,190.76
1785,Electronics,256.36,300.89,952,67,Festive,3126,335.78
1813,Electronics,432.11,650.24,62,891,Holiday,2470,645.99
1849,Electronics,410.28,612.72,196,289,Holiday,821,616.54
1446,Clothing,372.98,591.61,652,353,Normal,4334,493.57
1122,Clothing,164.03,256.83,348,417,Festive,4833,239.91
1609,Sports,377.34,536.39,419,762,Holiday,3293,555.77
1675,Beauty,334.47,492.15,432,534,Holiday,985,502.9
1557,Electronics,209.3,223.92,960,374,Normal,2750,233.94
1358,Sports,388.45,527.11,905,289,Holiday,3479,571.55
1238,Sports,329.34,362.39,642,15,Normal,2891,358.63
1741,Electronics,217.47,346.53,478,678,Normal,3517,288.17
1804,Electronics,189.74,289.3,855,459,Holiday,2978,301.76
1755,Toys,389.59,547.1,833,348,Holiday,149,580.66
1529,Sports,25.82,30.19,974,394,Normal,3151,45.52
1682,Sports,83.46,91.7,94,602,Normal,2312,86.45
1871,Clothing,51.09,55.57,412,272,Holiday,3849,72.98
1668,Clothing,464.37,586.76,987,823,Festive,4096,610.85
1203,Electronics,76.6,88.66,494,601,Holiday,2043,108.66
1657,Toys,287.14,402.76,985,158,Holiday,3460,435.64
1990,Sports,420.22,576.63,555,659,Normal,2043,506.23
1142,Electronics,303.06,470.0,861,837,Normal,765,399.56
1186,Home,116.55,139.89,954,907,Holiday,1419,171.9
1487,Toys,204.87,279.1,618,165,Festive,653,284.25
1121,Electronics,428.36,640.88,854,517,Normal,3293,549.12
1349,Toys,421.1,459.2,232,235,Holiday,3491,548.89
1099,Electronics,422.42,622.23,678,664,Normal,3255,532.56
1283,Sports,273.42,414.49,836,554,Holiday,2269,426.26
1948,Sports,244.57,321.59,720,457,Festive,3893,331.88
1526,Toys,206.94,280.51,391,507,Normal,2930,249.01
1383,Clothing,86.65,121.85,988,594,Festive,3289,134.04
1554,Beauty,60.61,78.02,262,990,Holiday,3598,84.76
1800,Electronics,116.2,129.8,248,51,Normal,2027,127.7
1897,Clothing,102.58,157.78,366,824,Normal,4199,133.38
1186,Home,447.79,537.07,238,335,Festive,701,562.68
1007,Electronics,371.52,436.87,552,312,Normal,2811,413.68
1623,Toys,165.17,254.76,628,271,Festive,2622,245.95
1544,Toys,248.29,315.99,823,532,Normal,469,295.94
1418,Beauty,375.93,460.07,358,966,Normal,1343,420.33
1913,Toys,435.64,532.8,464,553,Festive,1815,556.08
1089,Home,172.72,224.64,610,417,Normal,504,208.8
1495,Electronics,282.61,330.57,506,406,Normal,3170,314.68
1660,Sports,111.47,139.4,87,355,Festive,812,142.12
1959,Beauty,65.69,74.96,100,912,Festive,4347,77.62
1923,Toys,128.03,195.69,214,936,Festive,731,180.66
1723,Sports,305.26,389.18,60,532,Festive,1913,391.55
1115,Toys,61.03,81.79,762,314,Normal,3056,85.08
1684,Home,76.77,111.16,788,957,Holiday,2484,124.13
1019,Clothing,247.59,345.29,300,422,Festive,380,337.47
1890,Sports,391.42,472.78,382,500,Normal,3251,437.24
1131,Beauty,55.34,87.93,847,499,Normal,1256,86.08
1291,Sports,92.26,113.22,884,658,Holiday,1879,140.2
1353,Clothing,42.61,48.32,45,913,Holiday,2118,52.45
1236,Electronics,239.51,297.18,318,378,Festive,3843,308.74
1588,Toys,332.86,437.81,776,937,Normal,2877,396.17
1222,Clothing,449.96,643.72,36,220,Holiday,3237,658.95
1435,Home,93.47,139.58,52,432,Normal,3797,115.41
1637,Electronics,419.52,534.18,997,621,Festive,3887,556.61
1038,Sports,303.75,396.0,713,61,Normal,1533,363.83
1326,Sports,454.81,621.77,604,316,Festive,3006,617.01
1208,Toys,217.66,291.57,425,188,Normal,2585,262.18
1105,Clothing,205.14,284.77,468,853,Holiday,4477,301.33
1651,Electronics,198.55,291.52,885,195,Holiday,3829,311.4
1248,Clothing,352.1,375.98,674,442,Festive,4887,428.13
1566,Electronics,103.02,152.75,439,576,Normal,842,133.78
1629,Clothing,56.31,84.18,270,69,Holiday,1289,89.38
1861,Toys,206.7,255.38,206,47,Normal,1072,234.92
1687,Beauty,195.47,300.37,881,499,Festive,3713,292.37
1353,Beauty,97.35,126.25,221,342,Normal,2780,114.51
1469,Electronics,73.07,111.89,96,490,Normal,534,91.95
1724,Toys,40.99,56.37,207,581,Holiday,778,60.16
1264,Electronics,59.92,95.66,707,714,Festive,2593,97.35
1651,Clothing,362.15,508.19,216,443,Normal,845,437.28
1976,Beauty,104.48,163.13,187,215,Festive,3362,152.14
1463,Clothing,60.33,78.73,756,911,Normal,1676,80.1
1836,Sports,155.41,232.18,922,663,Festive,3354,232.23
1850,Electronics,116.04,185.14,982,806,Festive,1958,183.61
1440,Beauty,11.21,16.76,762,112,Normal,2675,28.67
1283,Sports,192.32,209.21,339,248,Festive,931,235.15
1784,Electronics,14.7,16.19,74,510,Holiday,2692,18.05
1533,Beauty,25.21,31.35,674,952,Holiday,1621,43.3
1930,Sports,389.02,512.55,834,763,Normal,4326,463.65
1368,Clothing,169.94,179.27,599,704,Festive,3823,208.56
1698,Clothing,221.87,253.5,7,194,Holiday,1785,292.32
1718,Beauty,308.05,430.73,63,44,Holiday,1394,447.44
1658,Home,113.6,149.54,810,717,Holiday,3941,172.58
1494,Home,374.39,398.05,756,271,Normal,4864,399.98
1945,Electronics,199.74,261.1,763,199,Festive,3497,274.65
1153,Electronics,456.67,641.99,869,830,Normal,101,562.56
1619,Toys,50.16,75.6,921,593,Festive,3611,85.86
1315,Toys,118.16,129.4,783,847,Normal,1118,135.2
1299,Toys,18.81,24.05,737,477,Normal,4147,33.79
1439,Sports,57.79,79.96,773,486,Holiday,3350,96.35
1994,Sports,239.79,312.15,660,477,Festive,2807,322.75
